SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3540200,[715] Export control - CITES,0307729000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540201,[715] Export control - CITES,0307790000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540202,[715] Export control - CITES,0307810000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540203,[715] Export control - CITES,0307820000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540204,[715] Export control - CITES,0307830000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540205,[715] Export control - CITES,0307840000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540206,[715] Export control - CITES,0307870000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540207,[715] Export control - CITES,0307880000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540208,[715] Export control - CITES,0307910000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540209,[715] Export control - CITES,0307920000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540210,[715] Export control - CITES,0307990000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540211,[715] Export control - CITES,0308110000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540212,[715] Export control - CITES,0308120000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540213,[715] Export control - CITES,0308190000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540214,[715] Export control - CITES,0308900000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
3540215,[715] Export control - CITES,0407199000,,04/02/2017,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD371: (Conditions) If the product is mentioned in the list annexed to Regulation (EC) No 338/97 and its last amendments, an export authorization must be presented."
